QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
YP_026180.1	COG3730	442944	8.27e-105	55.429	SrlA	Phosphotransferase system sorbitol-specific IIC component	G	Carbohydrate transport and metabolism
YP_026181.1	COG3732	442946	0.0	63.174	SrlE	Phosphotransferase system sorbitol-specific IIB component	G	Carbohydrate transport and metabolism
NP_417184.1	COG3731	442945	1.61e-61	52.991	SrlB	Phosphotransferase system sorbitol-specific IIA component	G	Carbohydrate transport and metabolism
NP_417185.1	COG1028	440651	1.95e-70	36.822	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
NP_417186.1	COG4578	443635	5.27e-55	52.101	GutM	DNA-binding transcriptional regulator of glucitol operon	K	Transcription
NP_417187.1	COG1349	440960	5.76e-110	45.85	GlpR	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	K	Transcription
NP_417188.4	COG0794	440557	5.96e-125	48.243	GutQ	D-arabinose 5-phosphate isomerase GutQ	G	Carbohydrate transport and metabolism
NP_417189.2	COG3829	443041	2.59e-149	48.276	RocR	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains	K	Transcription
NP_417190.1	COG0426	440195	0.0	45.316	NorV	Flavorubredoxin	C	Energy production and conversion
NP_417191.1	COG1251	440863	1.07e-115	32.982	NirB	NAD(P)H-nitrite reductase, large subunit	C	Energy production and conversion
NP_417192.1	COG0068	439838	0.0	47.143	HypF	Hydrogenase maturation factor HypF (carbamoyltransferase)	O	Posttranslational modification, protein turnover, chaperones
NP_417193.1	COG1142	440757	2.01e-58	52.564	HycB	Fe-S-cluster-containing hydrogenase component 2	C	Energy production and conversion
NP_417194.2	COG1609	441217	5.25e-123	39.286	PurR	DNA-binding transcriptional regulator, LacI/PurR family	K	Transcription
YP_026182.1	COG1263	440875	1.17e-82	32.3	PtsG1	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	G	Carbohydrate transport and metabolism
NP_417196.1	COG2723	442035	0.0	42.949	BglB	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	G	Carbohydrate transport and metabolism
NP_417197.1	COG0680	440444	1.34e-35	26.351	HyaD	Ni,Fe-hydrogenase maturation factor	C	Energy production and conversion
NP_417198.1	COG5519	444270	0.007	41.379		Predicted ATPase domain of Cch-like helicases, DUF927 family	R	General function prediction only
NP_417199.1	COG3260	442491	2.25e-85	57.664	HycG	Ni,Fe-hydrogenase III small subunit	C	Energy production and conversion
NP_417200.1	COG1143	440758	7.03e-18	40.58	NuoI	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	C	Energy production and conversion
NP_417201.1	COG3261	442492	0.0	39.13	HycE2	Ni,Fe-hydrogenase III large subunit	C	Energy production and conversion
NP_417202.1	COG0650	440415	4.52e-104	45.752	HyfC	Formate hydrogenlyase subunit HyfC	C	Energy production and conversion
NP_417203.1	COG0651	440416	8.93e-75	31.448	HyfB	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	C	Energy production and conversion
NP_417204.1	COG1142	440757	1.11e-56	48.521	HycB	Fe-S-cluster-containing hydrogenase component 2	C	Energy production and conversion
NP_417206.1	COG0375	440144	3.47e-47	40.351	HybF	Hydrogenase maturation factor HypA/HybF, metallochaperone involved in Ni insertion	O	Posttranslational modification, protein turnover, chaperones
NP_417207.1	COG0378	440147	1.37e-117	57.286	HypB	Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase	O	Posttranslational modification, protein turnover, chaperones
NP_417208.1	COG0298	440067	3.31e-31	42.857	HypC	Hydrogenase maturation factor HybG, HypC/HupF family	O	Posttranslational modification, protein turnover, chaperones
NP_417209.1	COG0409	440178	0.0	56.3	HypD	Hydrogenase maturation factor HypD	O	Posttranslational modification, protein turnover, chaperones
NP_417210.2	COG0309	440078	9.8e-167	54.627	HypE	Carbamoyl dehydratase HypE (hydrogenase maturation factor)	O	Posttranslational modification, protein turnover, chaperones
NP_417211.1	COG3829	443041	1.97e-168	48.737	RocR	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains	K	Transcription
NP_417213.1	COG0249	440019	0.0	54.693	MutS	DNA mismatch repair ATPase MutS	L	Replication, recombination and repair
NP_417214.1	COG0622	440387	8.28e-09	21.637	YfcE	Mn2+-dependent phosphodiesterase, calcineurin family	R	General function prediction only
NP_417215.2	COG1349	440960	9.68e-101	41.732	GlpR	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	K	Transcription
NP_417216.1	COG2084	441687	1.62e-80	38.596	MmsB	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	I	Lipid transport and metabolism
NP_417217.1	COG3395	442622	4.01e-151	41.432	OtnK	D-threonate/D-erythronate kinase OtnK and related C4-acid sugar kinases, YgbK/DUF1537 family	G	Carbohydrate transport and metabolism
NP_417218.1	COG0235	440005	2.01e-72	40.097	AraD	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)	E	Amino acid transport and metabolism
NP_417219.1	COG3622	442840	2.22e-141	54.651	Hyi	Hydroxypyruvate/dehydroerythronate isomerase, Hyi/OtnI family	G	Carbohydrate transport and metabolism
NP_417220.1	COG2610	442022	3.03e-117	42.794	GntT	H+/gluconate symporter GntT or related permease, GntP/DsdX family	G	Carbohydrate transport and metabolism
NP_417221.1	COG0568	440334	1.44e-139	53.232	RpoD	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	K	Transcription
NP_417222.1	COG4942	443969	6.03e-52	51.613	EnvC	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB	D	Cell cycle control, cell division, chromosome partitioning
NP_417223.1	COG2518	442008	3.89e-107	56.633	Pcm	Protein-L-isoaspartate O-methyltransferase	O	Posttranslational modification, protein turnover, chaperones
NP_417224.1	COG0496	440262	4.87e-133	52.439	SurE	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	L	Replication, recombination and repair
NP_417225.1	COG0585	440350	2.56e-161	48.718	TruD	tRNA(Glu) U13 pseudouridine synthase TruD	J	Translation, ribosomal structure and biogenesis
NP_417226.1	COG0245	440015	2.39e-97	69.872	IspF	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	I	Lipid transport and metabolism
NP_417227.1	COG1211	440824	2.31e-103	43.498	IspD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	I	Lipid transport and metabolism
NP_417228.1	COG2919	442163	1.26e-31	49.367	FtsB	Cell division protein FtsB	D	Cell cycle control, cell division, chromosome partitioning
NP_417230.1	COG0529	440295	2.49e-125	60.317	CysC	Adenylylsulfate kinase or related kinase	P	Inorganic ion transport and metabolism
NP_417231.1	COG2895	442140	0.0	63.109	CysN	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family	P	Inorganic ion transport and metabolism
NP_417232.1	COG0175	439945	8.98e-86	33.663	CysH	Phosphoadenylyl sulfate (PAPS) reductase/FAD synthetase or related enzyme	E	Amino acid transport and metabolism
NP_417233.1	COG2234	441835	4.87e-31	25.794	Iap	Zn-dependent amino- or carboxypeptidase, M28 family	O	Posttranslational modification, protein turnover, chaperones
NP_417235.1	COG1518	441127	4.88e-17	22.314	Cas1	CRISPR-Cas system-associated integrase Cas1	V	Defense mechanisms
NP_417237.2	COG1688	441294	1.26e-05	30.357	Cas5	CRISPR/Cas system-associated protein Cas5, RAMP superfamily	V	Defense mechanisms
NP_417238.1	COG5934	444632	1.19e-105	35.753	Cas6e	CRISPR-Cas system endoribonuclease Cas6e, RAMP superfamily	V	Defense mechanisms
NP_417239.1	COG5949	444647	1.14e-19	23.418	Cse2gr11	CRISPR-Cas system type I-E effector complex small subunit Cse2	V	Defense mechanisms
NP_417240.1	COG5942	444640	1.08e-137	27.898	Cas8e	CRISPR-Cas system type I-E effector complex large subunit Cas8e/Cse1	V	Defense mechanisms
NP_417241.1	COG1203	440816	2.03e-116	25.28	Cas3	CRISPR-Cas type I system-associated endonuclease/helicase Cas3	V	Defense mechanisms
NP_417242.1	COG0175	439945	2.38e-89	38.197	CysH	Phosphoadenylyl sulfate (PAPS) reductase/FAD synthetase or related enzyme	E	Amino acid transport and metabolism
NP_417243.1	COG0155	439925	0.0	36.907	CysI	Sulfite reductase, beta subunit (hemoprotein)	P	Inorganic ion transport and metabolism
NP_417244.1	COG0369	440138	0.0	57.57	CysJ	Flavoprotein (flavin reductase) subunit CysJ of sulfite and N-hydroxylaminopurine reductases	F	Nucleotide transport and metabolism
NP_417245.1	COG0720	440484	2.92e-54	48.361	QueD	6-pyruvoyl-tetrahydropterin synthase	H	Coenzyme transport and metabolism
NP_417246.4	COG0644	440409	1.02e-48	28.84	FixC	Dehydrogenase (flavoprotein)	C	Energy production and conversion
NP_417247.2	COG2440	441981	5.26e-25	39.773	FixX	Ferredoxin-like protein FixX	C	Energy production and conversion
NP_417248.1	COG1954	441557	3.11e-83	45.506	GlpP	Glycerol-3-phosphate responsive antiterminator (mRNA-binding)	K	Transcription
NP_417249.4	COG2025	441628	1.01e-37	31.429	FixB	Electron transfer flavoprotein, alpha subunit FixB	C	Energy production and conversion
NP_417250.4	COG2086	441689	9.1e-43	26.887	FixA	Electron transfer flavoprotein, alpha and beta subunits	C	Energy production and conversion
NP_417251.2	COG2271	441872	1.58e-30	24.163	UhpC	Sugar phosphate permease	G	Carbohydrate transport and metabolism
YP_026183.1	COG0277	440046	2.48e-92	27.565	GlcD	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	C	Energy production and conversion
NP_417254.4	COG1028	440651	4.07e-90	36.694	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
NP_417255.1	COG2223	441825	3.41e-40	22.518	NarK	Nitrate/nitrite transporter NarK	P	Inorganic ion transport and metabolism
NP_417256.1	COG1070	440688	8.13e-98	30.739	XylB	Sugar (pentulose or hexulose) kinase	G	Carbohydrate transport and metabolism
NP_417257.1	COG0602	440367	1.65e-86	37.719	QueE	Organic radical activating enzyme, includes 7-carboxy-7-deazaguanine synthase NrdG/QueE	H	Coenzyme transport and metabolism
NP_417258.4	COG1512	441121	1.12e-60	34.01	YgcG	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	S	Function unknown
NP_417259.1	COG0148	439918	0.0	70.233	Eno	Enolase	G	Carbohydrate transport and metabolism
NP_417260.1	COG0504	440270	0.0	64.404	PyrG	CTP synthase (UTP-ammonia lyase)	F	Nucleotide transport and metabolism
NP_417261.1	COG3956	443156	2.95e-158	56.107	YabN	Uncharacterized conserved protein YabN, contains tetrapyrrole methylase and MazG-like pyrophosphatase domain	R	General function prediction only
NP_417262.1	COG2337	441908	4.5e-38	36.036	MazF	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module	V	Defense mechanisms
NP_417263.1	COG2336	441907	3.26e-30	50.0	MazE	Antitoxin component MazE of the MazEF toxin-antitoxin module	V	Defense mechanisms
NP_417264.1	COG0317	440086	0.0	50.437	SpoT	(p)ppGpp synthase/hydrolase, HD superfamily	T	Signal transduction mechanisms
NP_417265.1	COG2265	441866	1.68e-164	41.08	TrmA	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	J	Translation, ribosomal structure and biogenesis
NP_417266.1	COG4999	444023	0.0	55.605	BarA5	Uncharacterized domain of signal transduction histidine kinase BarA	T	Signal transduction mechanisms
NP_417267.1	COG4948	443975	4.78e-82	26.098	RspA	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	M	Cell wall/membrane/envelope biogenesis
NP_417268.1	COG4948	443975	1.85e-84	29.398	RspA	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	M	Cell wall/membrane/envelope biogenesis
NP_417269.1	COG2271	441872	9.15e-71	29.93	UhpC	Sugar phosphate permease	G	Carbohydrate transport and metabolism
NP_417270.1	COG0716	440480	9.02e-25	26.897	FldA	Flavodoxin	C	Energy production and conversion
NP_417271.1	COG0564	440330	2.74e-82	39.831	RluA	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	J	Translation, ribosomal structure and biogenesis
NP_417272.1	COG3098	442332	5.95e-43	48.624	YqcC	Uncharacterized conserved protein YqcC, DUF446 family	S	Function unknown
NP_417274.1	COG2904	442148	3.08e-167	63.538	QueFN	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, N-terminal domain	J	Translation, ribosomal structure and biogenesis
NP_417275.1	COG1611	441219	4.32e-16	25.258	PpnN	Nucleotide monophosphate nucleosidase PpnN/YdgH, Lonely Guy (LOG) family	F	Nucleotide transport and metabolism
NP_417276.1	COG0814	440576	1.1e-141	41.469	SdaC	Amino acid permease	E	Amino acid transport and metabolism
NP_417277.1	COG1760	441366	9.57e-147	53.571	SdaA	L-serine deaminase	E	Amino acid transport and metabolism
NP_417278.4	COG0258	440028	5.25e-74	37.104	ExoIX	5'-3' exonuclease Xni/ExoIX (flap endonuclease)	L	Replication, recombination and repair
NP_417279.2	COG1454	441063	7.68e-175	47.135	EutG	Alcohol dehydrogenase, class IV	C	Energy production and conversion
NP_417280.1	COG0235	440005	2.63e-80	41.148	AraD	5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)	E	Amino acid transport and metabolism
NP_417281.1	COG0738	440501	2.4e-92	35.024	FucP	Fucose permease	G	Carbohydrate transport and metabolism
NP_417282.1	COG2407	441963	7.61e-178	35.802	FucI	L-fucose isomerase or related protein	G	Carbohydrate transport and metabolism
NP_417283.2	COG1070	440688	3.4e-114	31.702	XylB	Sugar (pentulose or hexulose) kinase	G	Carbohydrate transport and metabolism
NP_417284.1	COG4154	443323	5.06e-73	54.225	FucU	L-fucose mutarotase/ribose pyranase, RbsD/FucU family	G	Carbohydrate transport and metabolism
NP_417285.1	COG1349	440960	2.52e-73	37.607	GlpR	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	K	Transcription
NP_417286.1	COG2933	442177	0.0	67.507	RlmM	23S rRNA C2498 (ribose-2'-O)-methylase RlmM	J	Translation, ribosomal structure and biogenesis
NP_417287.1	COG2363	441930	3.93e-41	42.063	YgdD	Membrane protein YgdD, affects sensitivity to antimicrobial peptides, TMEM256/DUF423 family	M	Cell wall/membrane/envelope biogenesis
NP_417288.1	COG0583	440348	6.88e-63	30.034	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_417289.2	COG1464	441073	0.000534	38.889	NlpA	ABC-type metal ion transport system, periplasmic component/surface antigen	P	Inorganic ion transport and metabolism
NP_417290.1	COG0520	440286	0.0	48.492	CsdA	Selenocysteine lyase/Cysteine desulfurase	E	Amino acid transport and metabolism
NP_417291.1	COG2166	441769	6.73e-53	41.176	SufE	Sulfur transfer protein SufE/CsdE, Fe-S cluster assembly	O	Posttranslational modification, protein turnover, chaperones
NP_417292.1	COG1179	440792	4.34e-149	53.876	TcdA	tRNA A37 threonylcarbamoyladenosine dehydratase	J	Translation, ribosomal structure and biogenesis
NP_417293.1	COG2821	442069	4.25e-144	38.303	MltA	Membrane-bound lytic murein transglycosylase	M	Cell wall/membrane/envelope biogenesis
NP_417294.4	COG0860	440621	2.09e-83	36.327	AmiC	N-acetylmuramoyl-L-alanine amidase	M	Cell wall/membrane/envelope biogenesis
NP_417295.1	COG0548	440314	2.59e-134	41.724	ArgB	N-acetylglutamate kinase	E	Amino acid transport and metabolism
NP_417296.1	COG0507	440273	1.16e-138	33.445	RecD	ATPase/5'-3' helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V)	L	Replication, recombination and repair
NP_417297.1	COG1074	440692	0.0	29.116	RecB	3'-5' helicase subunit RecB of the DNA repair enzyme RecBCD (exonuclease V)	L	Replication, recombination and repair
NP_417298.1	COG1025	440648	0.0	52.445	Ptr	Secreted/periplasmic Zn-dependent peptidases, insulinase-like	O	Posttranslational modification, protein turnover, chaperones
NP_417299.1	COG1330	440941	0.0	52.289	RecC	Scaffold subunit RecC of the DNA repair enzyme RecBCD (exonuclease V)	L	Replication, recombination and repair
NP_417300.1	COG4967	443993	3.76e-13	27.273	PilV	Type IV pilus minor pilin/pseudopilin PilV	N	Cell motility
NP_417301.4	COG4936	443963	0.003	30.0	PocR	Ligand-binding sensor domain	T	Signal transduction mechanisms
NP_417302.1	COG4795	443823	6.44e-27	29.412	PulJ/XcpW	Type II secretion system protein PulJ/XcpW	U	Intracellular trafficking, secretion, and vesicular transport
NP_417303.1	COG4970	443996	3.08e-13	31.343	FimT	Type IV pilus assembly protein FimT or FimU	N	Cell motility
NP_417304.1	COG0207	439977	0.0	74.621	ThyA	Thymidylate synthase	F	Nucleotide transport and metabolism
NP_417305.1	COG0682	440446	1.45e-107	46.043	Lgt	Prolipoprotein diacylglyceryltransferase	M	Cell wall/membrane/envelope biogenesis
NP_417306.1	COG1080	440698	0.0	40.522	PtsA	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)	G	Carbohydrate transport and metabolism
NP_417307.1	COG0494	440260	5.47e-36	27.632	MutT	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	V	Defense mechanisms
NP_417308.1	COG3066	442300	5.89e-162	73.661	MutH	DNA mismatch repair protein MutH	L	Replication, recombination and repair
NP_417309.1	COG0861	440622	7.88e-59	36.986	TerC	Tellurite resistance membrane protein TerC	P	Inorganic ion transport and metabolism
NP_417310.1	COG2913	442157	0.003	24.638	BamE	Outer membrane protein assembly factor BamE	M	Cell wall/membrane/envelope biogenesis
NP_417311.1	COG0667	440431	1.25e-124	40.23	PdxI	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	H	Coenzyme transport and metabolism
NP_417312.1	COG2814	442063	5.29e-10	22.968	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_417313.1	COG0318	440087	3.72e-96	30.06	MenE	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)	I	Lipid transport and metabolism
NP_417314.1	COG1609	441217	8.01e-124	42.342	PurR	DNA-binding transcriptional regulator, LacI/PurR family	K	Transcription
NP_417315.1	COG0019	439790	1.24e-160	40.888	LysA	Diaminopimelate decarboxylase	E	Amino acid transport and metabolism
